Site,Core,Season,Month,Year,Sensor,Replicate,Time,Depth_um,H2S_umol_L,H2S_Signal_mV,Temp_C,Temp_Signal_mV,Comments
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:12:04,-500,-14.69,-3.12,25.45,254.01,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:12:25,0,-12.3,-1.08,25.43,253.81,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:12:47,500,-11.72,-0.59,-4.01,-0.12,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:13:08,1000,-12.5,-1.25,25.45,253.96,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:13:29,1500,-11.66,-0.54,25.44,253.87,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:13:51,2000,-12.28,-1.07,25.43,253.77,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:14:12,2500,-11.94,-0.77,25.44,253.84,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:14:33,3000,-11.99,-0.82,25.44,253.88,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:14:55,3500,-12.62,-1.35,25.43,253.83,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:15:16,4000,-11.86,-0.71,25.43,253.77,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:15:37,4500,-11.23,-0.17,25.42,253.75,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:15:58,5000,-10.57,0.39,25.42,253.74,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:16:20,5500,-11.35,-0.27,25.41,253.67,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:16:41,6000,-11.86,-0.7,25.42,253.71,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:17:02,6500,-12.25,-1.04,25.43,253.76,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:17:24,7000,-12.12,-0.93,25.41,253.61,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:17:45,7500,-12.09,-0.9,25.41,253.67,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:18:06,8000,-11.68,-0.56,25.41,253.62,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:18:27,8500,-11.79,-0.65,25.41,253.61,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:18:49,9000,-11.59,-0.47,25.41,253.59,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:19:10,9500,-11.55,-0.44,25.41,253.61,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:19:31,10000,-11.58,-0.46,25.41,253.64,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:19:53,10500,-11.65,-0.53,25.4,253.54,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:20:14,11000,-11.35,-0.27,25.38,253.38,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:20:35,11500,-10.4,0.54,25.37,253.29,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:20:56,12000,-10.37,0.56,25.37,253.24,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:21:18,12500,-9.77,1.07,25.36,253.22,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:21:39,13000,-10.05,0.83,25.35,253.13,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:22:00,13500,-8.26,2.37,25.34,253.03,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:22:22,14000,-6.53,3.84,25.32,252.89,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:22:43,14500,-5.89,4.39,25.31,252.77,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:23:04,15000,-3.21,6.67,25.3,252.68,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:23:26,15500,-1.72,7.95,25.31,252.74,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:23:47,16000,-1.17,8.41,25.31,252.79,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:24:08,16500,-1.65,8.01,25.31,252.74,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:24:29,17000,5.85,14.41,25.3,252.71,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:24:51,17500,-2.4,7.37,25.3,252.64,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:25:12,18000,3.03,12,25.27,252.46,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:25:33,18500,11.5,19.23,25.27,252.46,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:25:55,19000,5.77,14.34,25.29,252.56,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:26:16,19500,8.71,16.84,25.29,252.58,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:26:37,20000,0.84,10.13,25.29,252.55,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:26:58,20500,-6.55,3.82,25.27,252.4,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:27:20,21000,-9.57,1.25,25.26,252.36,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:27:41,21500,-0.26,9.19,25.26,252.35,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:28:02,22000,4.97,13.65,25.25,252.26,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:28:24,22500,7.3,15.64,25.23,252.04,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:28:45,23000,10.21,18.12,25.21,251.94,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:29:06,23500,9.73,17.72,25.2,251.81,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:29:28,24000,10.09,18.02,25.19,251.73,
Black Bank,1,Summer,August,2016,Sensor 1,2,26-08-2016 10:29:49,24500,11.41,19.15,25.21,251.87,
