Site,Core,Season,Month,Year,Sensor,Replicate,Time,Depth_um,O2_umol_L,O2_Signal_mV,Temp_C,Temp_Signal_mV
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:04:58,2500,163.8827972,62.17024231,20.11632347,205.3981323
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:05:19,2800,153.8553467,58.38320923,20.15211868,205.6848297
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:05:41,3100,131.2131348,49.83198547,20.18499947,205.9481812
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:06:02,3400,118.7984543,45.14337158,20.22162628,206.2415314
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:06:23,3700,108.145546,41.12011719,20.25474358,206.5067902
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:06:44,4000,90.9431076,34.62332153,20.28105354,206.717514
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:07:06,4300,75.30417633,28.7170105,20.32328224,207.0557404
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:07:27,4600,67.84913635,25.90148926,20.35720634,207.3274536
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:07:48,4900,55.82427216,21.36009216,20.39609718,207.6389465
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:08:10,5200,41.94002914,16.11647034,20.42286301,207.8533325
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:08:31,5500,31.55256462,12.19346619,20.46291351,208.1741028
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:08:52,5800,23.26058769,9.061859131,20.4986248,208.460144
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:09:13,6100,13.31141186,5.304382324,20.51798439,208.6151886
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:09:35,6400,11.20881271,4.510299683,20.55055428,208.8760529
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:09:56,6700,5.83124733,2.479370117,20.59354019,209.2203522
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:10:17,7000,1.798609018,0.956375122,20.61724472,209.4102173
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:10:39,7300,0.725108087,0.550949097,20.64687157,209.6475067
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:11:00,7600,0.038099788,0.291488647,20.66845703,209.8204041
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:11:21,7900,-0.215508252,0.195709229,20.689188,209.9864349
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:11:43,8200,-0.219669729,0.194137573,20.71925163,210.2272339
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:12:04,8500,-0.311303169,0.15953064,20.74381065,210.4239349
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:12:25,8800,-0.252193928,0.181854248,20.76975441,210.6317291
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:12:46,9100,-0.379745424,0.133682251,20.8028698,210.8969727
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:13:08,9400,-0.304677099,0.162033081,20.82957649,211.1108704
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:13:29,9700,-0.234901562,0.18838501,20.85367584,211.303894
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:13:50,10000,-0.300232798,0.163711548,20.90262604,211.6959534
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:14:12,10300,-0.350655437,0.144668579,20.91222382,211.7728271
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:14:33,10600,-0.36419034,0.139556885,20.93411636,211.9481659
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:14:54,10900,-0.413320094,0.121002197,20.96487999,212.1945801
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:15:16,11200,-0.340595156,0.148468018,20.9858799,212.3627777
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:15:37,11500,-0.382048368,0.1328125,21.00921059,212.5496368
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:15:58,11800,-0.396391332,0.12739563,21.03305817,212.7406464
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:18:47,-2000,252.3747864,95.59075928,21.20453644,214.11409
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:19:08,-1700,251.9837189,95.44306946,21.23300552,214.3421021
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:19:29,-1400,252.0048981,95.45106506,21.24887657,214.469223
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:19:50,-1100,251.9398499,95.42649841,21.26504326,214.5987091
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:20:12,-800,251.9259033,95.42123413,21.284935,214.7580414
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:20:33,-500,251.0427399,95.08769226,21.30952835,214.9550018
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:20:54,-200,248.0521698,93.95825195,21.3307476,215.1249695
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:21:16,100,240.2332764,91.00531006,21.34853172,215.2674103
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:21:37,400,228.5433502,86.59040833,21.3695507,215.4357605
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:21:58,700,217.8223572,82.54144287,21.39285278,215.622406
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:22:19,1000,210.2128601,79.66758728,21.41938591,215.8348999
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:22:41,1300,196.0367432,74.31373596,21.44475555,216.0381012
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:23:02,1600,182.2437744,69.10458374,21.46483421,216.1989136
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:23:23,1900,162.4219818,61.61854553,21.48623276,216.3703156
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:23:45,2200,147.5843201,56.0148468,21.49526787,216.442688
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:24:06,2500,120.7265167,45.87153625,21.50782394,216.5432434
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:24:27,2800,113.8243103,43.26480103,21.52262497,216.6617889
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:24:48,3100,90.65099335,34.51300049,21.54016495,216.8022766
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:25:10,3400,65.38356018,24.97032166,21.56569099,217.0067291
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:25:31,3700,51.58537674,19.75920105,21.58643341,217.1728668
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:25:52,4000,34.50402451,13.30813599,21.60955429,217.3580475
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:26:14,4300,28.85568237,11.17494202,21.60806084,217.3460846
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:26:35,4600,28.83321762,11.16645813,21.62061501,217.44664
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:26:56,4900,23.57504272,9.180618286,21.64213753,217.6190186
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:27:18,5200,16.55288315,6.528579712,21.6791172,217.9152069
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:27:39,5500,13.6316843,5.425338745,21.70226097,218.1005707
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:28:00,5800,6.0077672,2.546035767,21.71481323,218.2011108
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:28:21,6100,5.885265827,2.499771118,21.71263695,218.1836853
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:28:43,6400,4.558641911,1.998748779,21.72834015,218.3094635
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:29:04,6700,0.8859514,0.611694336,21.74055672,218.4073029
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:29:25,7000,1.830729246,0.968505859,21.75411415,218.5158997
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:29:47,7300,-0.137248129,0.225265503,21.77144241,218.6546783
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:30:08,7600,-0.254496902,0.180984497,21.78978348,218.80159
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:30:29,7900,-0.249527365,0.182861328,21.81399155,218.9954834
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:30:50,8200,-0.22108382,0.193603516,21.82979012,219.1220093
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:31:12,8500,-0.206902459,0.198959351,21.8514595,219.295578
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:31:33,8800,-0.2309421,0.189880371,21.86875534,219.4340973
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:31:54,9100,-0.33485797,0.150634766,21.8744545,219.4797516
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:32:16,9400,-0.29506126,0.165664673,21.86875343,219.434082
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:32:37,9700,-0.289808899,0.167648315,21.87501717,219.4842529
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:32:58,10000,-0.331302524,0.151977539,21.91641045,219.8157806
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:33:20,10300,-0.3165555,0.157546997,21.93532181,219.9672546
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:33:41,10600,-0.304555893,0.162078857,21.94482994,220.0434265
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:34:02,10900,-0.271062016,0.174728394,21.96505165,220.205368
Big Egg,3,Spring,May,2017,Sensor 1,2,31-05-2017 12:34:23,11200,-0.30932343,0.16027832,21.98466873,220.3625031
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:37:33,-2000,259.7073975,98.36004639,22.09350204,221.2341919
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:37:54,-1700,259.8075867,98.39788818,22.09064484,221.2113037
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:38:15,-1400,259.9973755,98.46955872,22.08527565,221.1683044
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:38:36,-1100,260.1941223,98.54386902,22.110672,221.3717041
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:38:58,-800,260.2173462,98.55264282,22.13417435,221.559967
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:39:19,-500,259.78302,98.38861084,22.11038399,221.3694153
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:39:40,-200,258.7140808,97.98490906,22.11422157,221.4001465
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:40:02,100,257.0800171,97.36776733,22.13373756,221.5564575
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:40:23,400,254.0417938,96.22033691,22.15261841,221.7076874
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:40:44,700,245.4009857,92.95698547,22.16056252,221.7713013
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:41:06,1000,233.681488,88.53091431,22.17647171,221.8987274
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:41:27,1300,228.6552582,86.63267517,22.17261314,221.8678284
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:41:48,1600,219.5494843,83.19372559,22.19203758,222.023407
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:42:09,1900,206.8818207,78.40956116,22.18798828,221.9909668
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:42:31,2200,194.04776,73.56256104,22.19666481,222.0604706
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:42:52,2500,191.024704,72.42085266,22.22317505,222.2727966
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:43:13,2800,180.9932709,68.63230896,22.23685837,222.3824005
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:43:35,3100,150.3734894,57.06822205,22.24724007,222.4655457
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:43:56,3400,128.7016144,48.88346863,22.23690414,222.3827667
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:44:17,3700,104.1274948,39.60263062,22.23376465,222.357605
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:44:38,4000,83.33248138,31.7490387,22.25742531,222.5471344
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:45:00,4300,70.53579712,26.91615295,22.26196671,222.5834961
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:45:21,4600,57.75920105,22.09085083,22.26109314,222.5765076
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:45:42,4900,45.70209122,17.53727722,22.26308823,222.5924835
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:46:04,5200,32.6909523,12.62339783,22.27707863,222.7045441
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:46:25,5500,16.65328407,6.566497803,22.27827263,222.7140961
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:46:46,5800,5.819490433,2.47492981,22.28883743,222.7987213
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:47:08,6100,1.225496054,0.739929199,22.30314064,222.913269
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:47:29,6400,-0.087269932,0.244140625,22.2949791,222.8479156
Big Egg,3,Spring,May,2017,Sensor 1,3,31-05-2017 12:47:50,6700,-0.192519084,0.204391479,22.27944946,222.723526
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 11:59:39,-2000,236.2064819,77.98320007,19.48362923,200.3306122
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:00:00,-1700,236.3002167,78.0144043,19.53126717,200.7121582
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:00:21,-1400,236.3718567,78.03825378,19.57821083,201.08815
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:00:42,-1100,236.4411163,78.06130981,19.6258831,201.4699707
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:01:04,-800,236.3973846,78.04675293,19.66838455,201.8103943
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:01:25,-500,235.7814026,77.84169006,19.71229553,202.1620941
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:01:46,-200,234.6577606,77.46763611,19.75376129,202.4942169
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:02:08,100,230.6500244,76.13346863,19.7884388,202.7719574
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:02:29,400,229.3571167,75.70306396,19.84049416,203.1888885
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:02:50,700,218.1971893,71.98794556,19.88374138,203.5352783
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:03:12,1000,218.5421906,72.10279846,19.91958046,203.8223267
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:03:33,1300,218.2325745,71.99972534,19.96608734,204.1948242
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:03:54,1600,213.3198853,70.36430359,20.00757027,204.5270844
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:04:15,1900,215.0364532,70.93574524,20.04444885,204.8224487
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:04:37,2200,211.3603363,69.7119751,20.08572388,205.1530457
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:04:58,2500,204.3841095,67.38960266,20.11632347,205.3981323
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:05:19,2800,197.7447662,65.17938232,20.15211868,205.6848297
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:05:41,3100,196.5671082,64.78733826,20.18499947,205.9481812
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:06:02,3400,183.7298279,60.51383972,20.22162628,206.2415314
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:06:23,3700,174.4565582,57.42678833,20.25474358,206.5067902
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:06:44,4000,168.122818,55.31829834,20.28105354,206.717514
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:07:06,4300,147.7096405,48.52279663,20.32328224,207.0557404
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:07:27,4600,130.9409943,42.94055176,20.35720634,207.3274536
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:07:48,4900,112.7757187,36.89337158,20.39609718,207.6389465
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:08:10,5200,101.0750504,32.99824524,20.42286301,207.8533325
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:08:31,5500,82.12753296,26.69065857,20.46291351,208.1741028
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:08:52,5800,74.14711761,24.03399658,20.4986248,208.460144
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:09:13,6100,68.56595612,22.17604065,20.51798439,208.6151886
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:09:35,6400,66.38483429,21.44995117,20.55055428,208.8760529
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:09:56,6700,55.0341301,17.67132568,20.59354019,209.2203522
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:10:17,7000,43.24380493,13.74635315,20.61724472,209.4102173
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:10:39,7300,33.3611412,10.45643616,20.64687157,209.6475067
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:11:00,7600,47.1278801,15.03935242,20.66845703,209.8204041
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:11:21,7900,46.00800705,14.66654968,20.689188,209.9864349
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:11:43,8200,39.11478424,12.37181091,20.71925163,210.2272339
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:12:04,8500,39.05331802,12.35134888,20.74381065,210.4239349
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:12:25,8800,31.97381592,9.994598389,20.76975441,210.6317291
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:12:46,9100,20.48399544,6.169662476,20.8028698,210.8969727
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:13:08,9400,24.53078651,7.516830444,20.82957649,211.1108704
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:13:29,9700,26.65685654,8.224594116,20.85367584,211.303894
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:13:50,10000,30.62458038,9.545440674,20.90262604,211.6959534
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:14:12,10300,18.27574158,5.434539795,20.91222382,211.7728271
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:14:33,10600,11.59464836,3.210418701,20.93411636,211.9481659
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:14:54,10900,8.051276207,2.030838013,20.96487999,212.1945801
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:15:16,11200,5.29142952,1.112091064,20.9858799,212.3627777
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:15:37,11500,3.780757904,0.609191895,21.00921059,212.5496368
Big Egg,3,Spring,May,2017,Sensor 2,1,31-05-2017 12:15:58,11800,3.7605443,0.602462769,21.03305817,212.7406464
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:18:47,-2000,251.0505066,82.92474365,21.20453644,214.11409
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:19:08,-1700,251.1223755,82.94866943,21.23300552,214.3421021
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:19:29,-1400,251.1336975,82.95243835,21.24887657,214.469223
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:19:50,-1100,251.2166138,82.9800415,21.26504326,214.5987091
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:20:12,-800,251.3016968,83.00836182,21.284935,214.7580414
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:20:33,-500,251.1959076,82.97314453,21.30952835,214.9550018
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:20:54,-200,250.9250488,82.88298035,21.3307476,215.1249695
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:21:16,100,250.0853882,82.60345459,21.34853172,215.2674103
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:21:37,400,246.7361755,81.48851013,21.3695507,215.4357605
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:21:58,700,238.901474,78.88035583,21.39285278,215.622406
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:22:19,1000,232.9489899,76.89878845,21.41938591,215.8348999
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:22:41,1300,221.1495514,72.97077942,21.44475555,216.0381012
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:23:02,1600,215.5008698,71.09034729,21.46483421,216.1989136
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:23:23,1900,205.2267151,67.67010498,21.48623276,216.3703156
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:23:45,2200,183.9397583,60.58372498,21.49526787,216.442688
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:24:06,2500,170.5464935,56.12513733,21.50782394,216.5432434
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:24:27,2800,152.6340027,50.16210938,21.52262497,216.6617889
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:24:48,3100,143.6992798,47.1877594,21.54016495,216.8022766
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:25:10,3400,129.4201508,42.43426514,21.56569099,217.0067291
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:25:31,3700,117.39711,38.43182373,21.58643341,217.1728668
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:25:52,4000,103.2716599,33.72949219,21.60955429,217.3580475
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:26:14,4300,96.49325562,31.47297668,21.60806084,217.3460846
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:26:35,4600,86.54179382,28.16015625,21.62061501,217.44664
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:26:56,4900,81.5223999,26.48921204,21.64213753,217.6190186
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:27:18,5200,63.81035233,20.59291077,21.6791172,217.9152069
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:27:39,5500,45.87833786,14.62338257,21.70226097,218.1005707
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:28:00,5800,32.68579102,10.23161316,21.71481323,218.2011108
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:28:21,6100,35.85582733,11.28691101,21.71263695,218.1836853
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:28:43,6400,38.93579483,12.31222534,21.72834015,218.3094635
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:29:04,6700,33.37388611,10.4606781,21.74055672,218.4073029
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:29:25,7000,28.38126183,8.79864502,21.75411415,218.5158997
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:29:47,7300,27.47741699,8.497756958,21.77144241,218.6546783
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:30:08,7600,21.57783127,6.533798218,21.78978348,218.80159
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:30:29,7900,18.08607101,5.371398926,21.81399155,218.9954834
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:30:50,8200,12.59273338,3.542678833,21.82979012,219.1220093
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:31:12,8500,9.934184074,2.657653809,21.8514595,219.295578
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:31:33,8800,13.91148758,3.981689453,21.86875534,219.4340973
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:31:54,9100,11.45503139,3.16394043,21.8744545,219.4797516
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:32:16,9400,9.821885109,2.620269775,21.86875343,219.434082
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:32:37,9700,7.820078373,1.953872681,21.87501717,219.4842529
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:32:58,10000,5.7957201,1.279968262,21.91641045,219.8157806
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:33:20,10300,5.792511463,1.278900146,21.93532181,219.9672546
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:33:41,10600,5.234455109,1.09312439,21.94482994,220.0434265
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:34:02,10900,4.004759789,0.683761597,21.96505165,220.205368
Big Egg,3,Spring,May,2017,Sensor 2,2,31-05-2017 12:34:23,11200,4.205155849,0.750473022,21.98466873,220.3625031
Big Egg,3,Spring,May,2017,Sensor 2,3,31-05-2017 12:37:33,-2000,258.6441956,85.45266724,22.09350204,221.2341919
